timestamp,position,tc_temp,internal_temp
1277088,1329,424.75,22.62
1277198,1328,411.75,22.69
1277305,1327,404.5,22.62
1277414,1326,391.5,22.62
1277523,1325,382.5,22.62
1277631,1324,369.25,22.62
1277739,1323,362.0,22.69
1277846,1322,351.25,22.62
1277959,1321,347.5,22.62
1278067,1320,339.0,22.69
1278175,1319,336.75,22.62
1278284,1318,329.0,22.62
1278391,1317,326.25,22.69
1278501,1316,324.5,22.62
1278609,1315,313.0,22.62
1278718,1314,309.0,22.69
1278827,1313,298.5,22.62
1278936,1312,294.0,22.62
1279044,1311,286.25,22.62
1279153,1310,282.5,22.62
1279262,1309,275.75,22.62
1279370,1308,270.0,22.69
1279478,1307,261.5,22.69
1279587,1306,256.25,22.69
1279696,1305,247.5,22.62
1279804,1304,243.25,22.62
1279913,1303,237.25,22.62
1280021,1302,228.25,22.62
1280130,1301,222.0,22.62
1280237,1300,212.0,22.69
1280346,1301,208.25,22.62
1280454,1302,197.5,22.62
1280563,1303,194.25,22.69
1280671,1304,184.75,22.69
1280781,1305,180.5,22.62
1280889,1306,172.5,22.62
1280997,1307,168.75,22.62
1281105,1308,165.25,22.62
1281214,1309,157.25,22.62
1281324,1310,154.0,22.62
1281432,1311,147.75,22.62
1281541,1312,144.75,22.62
1281648,1313,140.5,22.62
1281757,1314,137.0,22.69
1281864,1315,132.75,22.62
1281973,1316,129.0,22.69
1282082,1317,124.5,22.62
1282189,1318,123.0,22.62
1282297,1319,117.75,22.62
1282407,1320,117.25,22.62
1282514,1321,114.25,22.62
1282623,1322,111.0,22.62
1282734,1323,111.0,22.62
1282842,1324,106.75,22.62
1282949,1325,106.0,22.62
1283058,1326,103.0,22.62
1283166,1327,102.0,22.62
1283274,1328,101.75,22.62
1283383,1329,101.25,22.62
1283492,1330,101.25,22.62
1283600,1331,99.0,22.69
1283708,1332,97.75,22.69
1283816,1333,94.25,22.62
1283925,1334,92.75,22.62
1284035,1335,90.5,22.69
1284144,1336,87.75,22.62
1284252,1337,86.0,22.62
1284360,1338,83.25,22.62
1284469,1339,80.25,22.62
1284577,1340,80.25,22.62
1284685,1341,76.5,22.62
1284793,1342,76.75,22.69
1284900,1343,76.0,22.69
1285007,1344,74.75,22.69
1285117,1345,76.0,22.62
1285226,1346,76.0,22.62
1285334,1347,76.5,22.62
1285443,1348,78.75,22.62
1285551,1349,80.0,22.69
1285660,1350,83.75,22.62
1285768,1351,86.0,22.62
1285876,1352,93.25,22.62
1285983,1353,96.25,22.62
1286092,1354,106.5,22.62
1286201,1355,110.75,22.69
1286309,1356,116.5,22.62
1286417,1357,132.5,22.62
1286525,1358,138.5,22.69
1286633,1359,153.5,22.62
1286742,1360,158.75,22.69
1286850,1361,169.75,22.62
1286958,1362,176.25,22.62
1287066,1363,184.0,22.62
1287175,1364,188.25,22.62
1287282,1365,195.0,22.69
1287391,1366,198.5,22.62
1287505,1367,206.5,22.62
1287615,1368,211.0,22.62
1287723,1369,215.5,22.69
1287831,1370,225.75,22.62
1287940,1371,230.75,22.69
1288047,1372,240.75,22.62
1288155,1373,246.25,22.62
1288263,1374,258.5,22.62
1288372,1375,262.25,22.69
1288480,1376,271.5,22.62
1288589,1377,274.25,22.62
1288697,1378,280.5,22.69
1288806,1379,284.5,22.69
1288913,1380,285.0,22.62
1289022,1381,290.5,22.69
1289130,1382,292.5,22.56
1289238,1383,294.5,22.62
1289347,1384,297.75,22.62
1289456,1385,300.25,22.69
1289564,1386,302.25,22.62
1289682,1387,306.5,22.69
1289790,1388,308.25,22.62
1289899,1389,312.0,22.69
1290007,1390,313.75,22.69
1290115,1391,320.0,22.62
1290233,1392,321.75,22.62
1290342,1393,328.5,22.62
1290450,1394,330.0,22.69
1290559,1395,335.75,22.62
1290667,1396,340.25,22.62
1290776,1397,341.5,22.62
1290884,1398,348.75,22.62
1290992,1399,351.5,22.69
1291101,1400,356.75,22.69
1291210,1401,361.75,22.62
1291321,1402,366.0,22.62
1291429,1403,368.5,22.62
1291537,1404,372.25,22.62
1291645,1405,375.0,22.62
1291754,1406,380.5,22.62
1291861,1407,383.0,22.62
1291971,1408,389.75,22.69
1292080,1409,391.25,22.62
1292189,1410,394.25,22.69
1292296,1411,399.25,22.62
1292406,1412,401.75,22.69
1292515,1413,408.5,22.69
1292623,1414,409.0,22.62
1292731,1415,415.0,22.62
1292840,1416,416.75,22.62
1292956,1417,419.75,22.62
1293064,1418,422.25,22.62
1293172,1419,423.0,22.62
1293281,1420,424.0,22.62
1293389,1421,423.75,22.62
1293498,1422,423.5,22.69
1293606,1423,425.5,22.69
1293715,1424,426.0,22.69
1293823,1425,426.0,22.69
1293931,1426,426.5,22.62
1294040,1427,426.0,22.62
1294149,1428,426.5,22.62
1294256,1429,426.5,22.62
1294364,1430,427.25,22.69
1294473,1431,426.25,22.69
1294581,1432,430.75,22.62
1294689,1433,432.0,22.62
1294797,1434,435.75,22.62
1294906,1435,440.0,22.62
1295015,1436,441.75,22.69
1295124,1437,451.25,22.69
1295233,1438,456.75,22.69
1295342,1439,465.75,22.69
1295451,1440,472.5,22.62
1295559,1441,483.5,22.69
1295668,1442,490.0,22.62
1295777,1443,504.0,22.62
1295888,1444,510.75,22.62
1295997,1445,524.75,22.62
1296106,1446,532.25,22.62
1296215,1447,548.25,22.69
1296326,1448,553.0,22.62
1296434,1449,563.75,22.62
1296543,1450,566.5,22.62
1296651,1451,569.5,22.62
1296759,1452,575.75,22.69
1296869,1453,576.25,22.69
1296978,1454,581.0,22.62
1297086,1455,582.25,22.69
1297194,1456,578.75,22.69
1297303,1457,577.75,22.62
1297412,1458,571.0,22.62
1297521,1459,568.75,22.62
1297629,1460,565.25,22.62
1297738,1461,564.25,22.69
1297847,1462,565.25,22.62
1297955,1463,566.5,22.69
1298063,1464,568.75,22.62
1298171,1465,575.5,22.62
1298281,1466,579.0,22.69
1298389,1467,586.0,22.69
1298496,1468,589.25,22.62
1298606,1469,596.5,22.62
1298716,1470,597.5,22.69
1298825,1471,605.5,22.62
1298933,1472,607.75,22.62
1299042,1473,612.25,22.62
1299150,1474,616.25,22.69
1299257,1475,615.75,22.62
1299365,1476,620.25,22.69
1299475,1477,622.25,22.69
1299584,1478,622.25,22.62
1299691,1479,624.0,22.62
1299800,1480,624.25,22.62
1299908,1481,624.75,22.69
1300017,1482,626.25,22.62
1300125,1483,626.5,22.69
1300234,1484,627.0,22.62
1300342,1485,626.75,22.62
1300449,1486,628.5,22.62
1300558,1487,627.25,22.69
1300667,1488,626.5,22.69
1300777,1489,626.75,22.69
1300884,1490,625.75,22.62
1300993,1491,626.25,22.62
1301112,1492,623.75,22.62
1301221,1493,625.75,22.62
1301328,1494,627.5,22.62
1301435,1495,629.25,22.62
1301542,1496,632.75,22.62
1301650,1497,639.0,22.62
1301759,1498,642.75,22.62
1301867,1499,649.25,22.69
1301977,1500,651.75,22.69
1302086,1501,657.75,22.62
1302193,1502,660.5,22.69
1302302,1503,662.75,22.69
1302411,1504,665.75,22.62
1302519,1505,667.0,22.62
1302628,1506,669.25,22.69
1302736,1507,669.75,22.69
1302846,1508,673.0,22.69
1302955,1509,672.25,22.69
1303064,1510,675.5,22.69
1303172,1511,676.0,22.62
1303280,1512,675.75,22.62
1303388,1513,678.5,22.69
1303495,1514,678.0,22.69
1303604,1515,679.5,22.69
1303713,1516,681.0,22.69
1303820,1517,679.75,22.62
1303929,1518,681.0,22.69
1304038,1519,681.0,22.62
1304147,1520,681.75,22.69
1304256,1521,683.25,22.69
1304363,1522,683.25,22.62
1304471,1523,683.25,22.69
1304579,1524,683.25,22.69
1304689,1525,685.5,22.62
1304797,1526,684.25,22.62
1304906,1527,684.5,22.69
1305013,1528,686.0,22.62
1305122,1529,685.25,22.62
1305231,1530,688.0,22.69
1305339,1531,686.0,22.69
1305448,1532,685.5,22.62
1305557,1533,685.75,22.69
1305667,1534,682.75,22.62
1305775,1535,683.75,22.62
1305884,1536,681.25,22.69
1305993,1537,681.0,22.69
1306100,1538,682.25,22.69
1306209,1539,681.25,22.69
1306318,1540,681.75,22.62
1306427,1541,679.0,22.62
1306536,1542,678.0,22.69
1306645,1543,675.5,22.69
1306754,1544,674.0,22.62
1306862,1545,671.5,22.62
1306970,1546,669.25,22.62
1307078,1547,667.5,22.69
1307186,1548,663.75,22.62
1307295,1549,667.75,22.62
1307403,1550,669.0,22.62
1307512,1551,668.75,22.62
1307620,1552,671.75,22.69
1307728,1553,670.75,22.69
1307835,1554,672.0,22.69
1307943,1555,674.0,22.62
1308051,1556,674.75,22.62
1308160,1557,677.0,22.69
1308268,1558,678.75,22.62
1308377,1559,681.0,22.69
1308488,1560,685.25,22.62
1308597,1561,687.75,22.62
1308705,1562,691.75,22.62
1308814,1563,696.25,22.69
1308922,1564,699.25,22.62
1309030,1565,704.0,22.62
1309138,1566,706.0,22.69
1309246,1567,709.5,22.69
1309354,1568,709.25,22.69
1309461,1569,713.25,22.69
1309570,1570,712.25,22.69
1309679,1571,715.0,22.62
1309789,1572,716.75,22.62
1309897,1573,716.0,22.62
1310005,1574,717.0,22.69
1310114,1575,715.0,22.69
1310222,1576,713.0,22.62
1310331,1577,713.0,22.69
1310439,1578,707.75,22.62
1310548,1579,707.0,22.69
1310656,1580,702.0,22.62
1310763,1581,700.25,22.62
1310873,1582,698.5,22.69
1310980,1583,698.0,22.62
1311089,1584,699.0,22.62
1311196,1585,699.25,22.62
1311305,1586,700.75,22.62
1311414,1587,703.5,22.62
1311521,1588,704.5,22.69
1311631,1589,705.75,22.69
1311741,1590,702.75,22.62
1311849,1591,700.25,22.62
1311959,1592,696.75,22.69
1312068,1593,695.5,22.62
1312178,1594,697.75,22.62
1312287,1595,701.0,22.69
1312396,1596,705.5,22.69
1312503,1597,709.0,22.69
1312613,1598,710.75,22.69
1312721,1599,713.5,22.69
1312830,1600,714.25,22.69
1312937,1601,716.0,22.62
1313046,1602,713.25,22.69
1313155,1603,711.25,22.62
1313310,1604,707.75,22.69
1313417,1605,706.5,22.62
1313525,1606,705.75,22.69
1313633,1607,704.75,22.69
1313743,1608,707.75,22.69
1313851,1609,710.0,22.62
1313962,1610,712.75,22.62
1314070,1611,718.25,22.69
1314178,1612,721.25,22.69
1314286,1613,726.75,22.62
1314396,1614,729.0,22.69
1314504,1615,731.0,22.62
1314611,1616,734.25,22.69
1314719,1617,735.25,22.69
1314827,1618,737.0,22.69
1314934,1619,736.75,22.69
1315043,1620,738.75,22.62
1315152,1621,737.0,22.69
1315261,1622,738.75,22.69
1315369,1623,738.75,22.69
1315479,1624,739.0,22.62
1315587,1625,741.75,22.62
1315696,1626,740.5,22.69
1315804,1627,741.75,22.69
1315912,1628,742.75,22.62
1316022,1629,740.5,22.69
1316130,1630,741.0,22.62
1316238,1631,737.5,22.69
1316347,1632,736.25,22.69
1316456,1633,734.25,22.69
1316564,1634,733.0,22.62
1316672,1635,730.5,22.62
1316780,1636,729.0,22.62
1316888,1637,727.5,22.69
1316997,1638,724.75,22.69
1317104,1639,723.0,22.62
1317213,1640,720.75,22.69
1317322,1641,718.75,22.62
1317430,1642,717.75,22.62
1317538,1643,714.5,22.69
1317648,1644,712.5,22.69
1317757,1645,712.25,22.69
1317864,1646,707.25,22.69
1317973,1647,706.75,22.69
1318081,1648,700.5,22.69
1318190,1649,697.0,22.69
1318298,1650,694.75,22.69
1318408,1651,683.5,22.69
1318516,1652,679.25,22.69
1318626,1653,665.5,22.62
1318733,1654,658.75,22.69
1318842,1655,644.5,22.62
1318949,1656,636.25,22.62
1319057,1657,620.75,22.62
1319167,1658,612.0,22.69
1319275,1659,597.5,22.69
1319384,1660,586.5,22.69
1319492,1661,571.25,22.69
1319601,1662,563.75,22.69
1319709,1663,554.5,22.69
1319819,1664,542.75,22.62
1319929,1665,535.25,22.69
1320038,1666,525.75,22.62
1320145,1667,524.25,22.69
1320254,1668,519.5,22.62
1320362,1669,520.0,22.69
1320472,1670,519.75,22.69
1320581,1671,522.0,22.69
1320689,1672,531.25,22.69
1320797,1673,535.75,22.62
1320905,1674,540.25,22.62
1321013,1675,534.25,22.69
1321121,1676,528.5,22.62
1321229,1677,512.5,22.69
1321337,1678,502.75,22.62
1321446,1679,485.5,22.62
1321554,1680,476.0,22.69
1321661,1681,465.5,22.69
1321770,1682,459.5,22.62
1321878,1683,452.75,22.62
1321988,1684,450.75,22.62
1322096,1685,441.25,22.69
1322205,1686,438.25,22.62
1322315,1687,432.75,22.69
1322422,1688,426.75,22.69
1322530,1689,426.25,22.62
1322637,1690,421.5,22.62
1322745,1691,422.0,22.69
1322854,1692,415.75,22.69
1322961,1693,412.5,22.69
1323070,1694,404.25,22.69
1323179,1695,400.25,22.69
1323287,1696,395.75,22.69
1323396,1697,392.5,22.62
1323504,1698,391.0,22.69
1323612,1699,390.75,22.69
1323721,1700,391.0,22.62
1323828,1699,393.0,22.69
1323936,1698,390.5,22.69
1324045,1697,391.75,22.62
1324154,1696,389.75,22.69
1324262,1695,390.5,22.69
1324370,1694,393.0,22.69
1324479,1693,393.5,22.69
1324587,1692,396.25,22.69
1324696,1691,396.25,22.69
1324804,1690,399.0,22.62
1324919,1689,401.75,22.69
1325027,1688,403.0,22.62
1325135,1687,406.5,22.69
1325243,1686,409.25,22.69
1325351,1685,412.5,22.69
1325459,1684,419.75,22.69
1325567,1683,424.25,22.69
1325675,1682,435.75,22.69
1325784,1681,439.75,22.69
1325892,1680,453.5,22.62
1326000,1679,458.0,22.69
1326108,1678,464.25,22.69
1326217,1677,478.5,22.69
1326325,1676,484.25,22.62
1326435,1675,501.0,22.69
1326543,1674,505.75,22.69
1326651,1673,518.0,22.62
1326760,1672,525.25,22.69
1326868,1671,534.5,22.62
1326976,1670,541.5,22.69
1327083,1669,550.0,22.69
1327192,1668,554.75,22.69
1327300,1667,561.25,22.69
1327407,1666,568.0,22.69
1327517,1665,573.5,22.69
1327625,1664,579.5,22.69
1327734,1663,582.0,22.69
1327844,1662,586.75,22.69
1327952,1661,588.25,22.69
1328060,1660,593.0,22.69
1328168,1659,593.0,22.69
1328276,1658,597.25,22.69
1328384,1657,597.25,22.69
1328492,1656,598.5,22.62
1328602,1655,603.0,22.62
1328710,1654,603.75,22.69
1328818,1653,609.0,22.69
1328926,1652,609.0,22.69
1329034,1651,611.5,22.69
1329143,1650,614.0,22.69
1329251,1649,613.0,22.69
1329360,1648,614.5,22.62
1329468,1647,612.75,22.62
1329575,1646,613.25,22.69
1329684,1645,614.0,22.69
1329793,1644,614.5,22.69
1329900,1643,615.5,22.69
1330009,1642,618.0,22.69
1330117,1641,619.75,22.69
1330226,1640,622.5,22.69
1330334,1639,624.0,22.69
1330443,1638,627.75,22.69
1330550,1637,627.5,22.69
1330659,1636,631.25,22.62
1330768,1635,630.25,22.69
1330877,1634,632.75,22.69
1330984,1633,635.0,22.75
1331093,1632,634.0,22.62
1331202,1631,637.25,22.62
1331311,1630,637.0,22.69
1331420,1629,637.75,22.62
1331530,1628,640.25,22.69
1331638,1627,638.75,22.69
1331747,1626,639.25,22.62
1331856,1625,638.25,22.69
1331964,1624,638.25,22.62
1332071,1623,638.25,22.69
1332181,1622,638.0,22.62
1332289,1621,639.25,22.62
1332397,1620,637.25,22.69
1332505,1619,636.5,22.69
1332613,1618,635.25,22.62
1332723,1617,634.75,22.69
1332831,1616,634.0,22.69
1332940,1615,630.75,22.69
1333048,1614,628.25,22.69
1333156,1613,625.0,22.62
1333264,1612,619.75,22.69
1333372,1611,619.0,22.62
1333480,1610,612.0,22.62
1333587,1609,611.0,22.69
1333696,1608,608.5,22.62
1333803,1607,602.5,22.69
1333912,1606,602.25,22.69
1334020,1605,596.5,22.69
1334129,1604,594.75,22.69
1334237,1603,592.0,22.69
1334346,1602,590.5,22.69
1334454,1601,590.0,22.69
1334562,1600,590.0,22.62
1334671,1599,593.5,22.69
1334778,1598,593.75,22.69
1334888,1597,595.25,22.69
1334996,1596,599.0,22.62
1335104,1595,600.75,22.69
1335212,1594,606.0,22.62
1335321,1593,605.5,22.69
1335429,1592,609.5,22.62
1335539,1591,610.0,22.69
1335648,1590,610.25,22.69
1335755,1589,612.5,22.69
1335864,1588,611.75,22.69
1335972,1587,613.0,22.69
1336081,1586,615.0,22.69
1336189,1585,614.75,22.69
1336297,1584,616.75,22.69
1336405,1583,616.25,22.69
1336514,1582,617.0,22.62
1336627,1581,618.5,22.69
1336736,1580,618.75,22.69
1336845,1579,620.25,22.69
1336954,1578,620.5,22.69
1337063,1577,623.25,22.69
1337172,1576,622.5,22.69
1337280,1575,625.25,22.69
1337388,1574,625.0,22.69
1337497,1573,626.0,22.69
1337604,1572,628.75,22.69
1337713,1571,627.75,22.69
1337822,1570,630.5,22.69
1337930,1569,632.0,22.69
1338039,1568,631.25,22.69
1338148,1567,633.0,22.62
1338257,1566,632.25,22.69
1338366,1565,632.25,22.62
1338475,1564,632.75,22.69
1338584,1563,633.0,22.69
1338693,1562,632.75,22.69
1338802,1561,632.5,22.62
1338909,1560,633.5,22.69
1339018,1559,631.5,22.69
1339127,1558,631.0,22.69
1339235,1557,631.0,22.69
1339344,1556,630.5,22.69
1339452,1555,632.5,22.69
1339562,1554,629.75,22.69
1339671,1553,629.25,22.69
1339783,1552,629.25,22.69
1339891,1551,626.25,22.69
1340000,1550,627.5,22.69
1340109,1549,624.75,22.69
1340218,1548,624.5,22.69
1340326,1547,625.0,22.69
1340434,1546,626.75,22.69
1340543,1545,630.0,22.69
1340653,1544,633.0,22.69
1340762,1543,635.0,22.69
1340870,1542,638.0,22.69
1340977,1541,638.5,22.69
1341086,1540,639.5,22.69
1341194,1539,639.25,22.69
1341301,1538,640.5,22.69
1341411,1537,638.5,22.69
1341520,1536,640.0,22.69
1341627,1535,640.0,22.62
1341737,1534,640.0,22.69
1341846,1533,642.5,22.69
1341953,1532,641.5,22.69
1342062,1531,644.25,22.69
1342171,1530,646.5,22.62
1342280,1529,647.25,22.69
1342387,1528,649.25,22.69
1342496,1527,649.5,22.69
1342604,1526,649.75,22.69
1342712,1525,651.25,22.62
1342821,1524,652.0,22.69
1342930,1523,652.25,22.69
1343038,1522,651.5,22.69
1343147,1521,650.5,22.62
1343256,1520,648.75,22.69
1343364,1519,647.75,22.62
1343472,1518,648.25,22.69
1343580,1517,647.75,22.69
1343688,1516,650.75,22.69
1343796,1515,649.75,22.69
1343904,1514,653.25,22.69
1344012,1513,655.5,22.62
1344121,1512,657.5,22.69
1344229,1511,660.5,22.62
1344337,1510,660.5,22.69
1344445,1509,663.0,22.62
1344554,1508,664.75,22.69
1344662,1507,664.5,22.69
1344771,1506,665.25,22.69
1344880,1505,661.5,22.69
1344988,1504,659.5,22.69
1345097,1503,654.25,22.69
1345207,1502,650.75,22.62
1345315,1501,643.5,22.69
1345422,1500,638.5,22.62
1345530,1499,631.0,22.69
1345642,1498,624.25,22.69
1345751,1497,619.25,22.69
1345859,1496,611.5,22.62
1345966,1495,605.5,22.69
1346075,1494,598.25,22.69
1346184,1493,592.5,22.62
1346292,1492,585.25,22.69
1346399,1491,583.25,22.69
1346508,1490,575.5,22.69
1346616,1489,573.75,22.62
1346724,1488,565.0,22.69
1346833,1487,561.75,22.69
1346940,1486,560.0,22.69
1347051,1485,553.75,22.69
1347160,1484,553.25,22.69
1347268,1483,548.25,22.62
1347376,1482,545.75,22.69
1347483,1481,542.5,22.62
1347593,1480,541.0,22.62
1347701,1479,539.5,22.62
1347819,1478,537.0,22.69
1347929,1477,536.25,22.69
1348037,1476,533.25,22.69
1348144,1475,530.5,22.69
1348260,1474,530.0,22.69
1348368,1473,526.75,22.69
1348475,1472,526.5,22.62
1348583,1471,523.25,22.62
1348690,1470,521.75,22.62
1348798,1469,522.25,22.62
1348906,1468,520.0,22.69
1349014,1467,520.25,22.62
1349123,1466,517.5,22.69
1349231,1465,515.75,22.62
1349338,1464,510.25,22.62
1349447,1463,507.75,22.62
1349555,1462,504.0,22.62
1349662,1461,500.0,22.69
1349771,1460,494.5,22.69
1349879,1459,489.0,22.69
1349986,1458,485.0,22.69
1350094,1457,478.0,22.69
1350202,1456,471.75,22.69
1350310,1455,463.25,22.69
1350418,1454,456.5,22.62
1350526,1453,445.0,22.69
1350635,1452,439.75,22.69
1350743,1451,423.75,22.62
1350850,1450,417.5,22.69
1350958,1449,409.5,22.69
1351067,1448,399.0,22.62
1351174,1447,396.25,22.62
1351282,1446,390.5,22.69
1351391,1445,390.0,22.69
1351498,1444,385.0,22.62
1351607,1443,382.0,22.69
1351714,1442,374.75,22.62
1351822,1441,370.0,22.62
1351931,1440,361.75,22.69
1352039,1439,355.5,22.62
1352147,1438,351.0,22.69
1352256,1437,343.0,22.69
1352363,1436,339.25,22.62
1352471,1435,333.25,22.62
1352579,1434,328.25,22.62
1352687,1433,322.25,22.69
1352795,1432,316.25,22.62
1352902,1431,307.75,22.69
1353010,1430,303.75,22.69
1353119,1429,292.75,22.69
1353229,1428,288.5,22.69
1353337,1427,281.25,22.69
1353446,1426,268.75,22.69
1353554,1425,263.25,22.69
1353662,1424,247.25,22.62
1353770,1423,240.75,22.69
1353878,1422,226.5,22.69
1353986,1421,220.5,22.69
